onset	duration	trial_type	value
114.57331199999999	18	WordIncongruent	1.0
145.59641599999998	18	WordIncongruent	1.0
178.62655999999998	18	WordIncongruent	1.0
208.61747199999996	18	WordCongruent	1.0
23.511039999999998	18	WordCongruent	1.0
241.64761599999997	18	WordIncongruent	1.0
273.64556799999997	18	WordCongruent	1.0
304.72601599999996	18	WordIncongruent	1.0
336.72396799999996	18	WordCongruent	1.0
367.74707199999995	18	WordIncongruent	1.0
399.74502399999994	18	WordIncongruent	1.0
430.76812799999993	18	WordCongruent	1.0
463.79827199999994	18	WordIncongruent	1.0
496.82841599999995	18	WordCongruent	1.0
51.55225599999999	18	WordCongruent	1.0
524.8696319999999	18	WordCongruent	1.0
556.867584	18	WordCongruent	1.0
82.57535999999999	18	WordIncongruent	1.0